2.333811733898140117e-01,-1.994604728540529948e-01,-3.128237611560190090e-01,8.481343119334799896e-02,1.359062652310429886e-01,5.818336419586799674e-02,-2.724573271049430256e-01,2.164208231219340028e-01,1.338758600325319903e-01,1.719679860526880100e-01,-1.048012683091219949e-01,-3.215704258987499981e-02,-1.729087467592929972e+00,-1.017990477335140032e+00,-2.347532127033840066e-01,3.219821407503529742e-01,1.060178109789049916e+00,1.599670907092050065e+00,1.908553404591440128e-01,8.347660320417440438e-01,6.339110189790180261e-01,3.663829337645139739e-01,2.093273730002750133e-01,1.544894281472219966e-01
2.711162936646939747e-01,-1.627846566408970019e-01,-2.764253817209330055e-01,6.449679351917400605e-02,1.734028327533760072e-01,-6.980588157541399441e-02,-2.731241186573579727e-01,2.169504751527960018e-01,1.342034977345180069e-01,1.723888475564110123e-01,-1.050577510439909962e-01,-9.297877506548400672e-02,-1.733281570223649926e+00,-1.020444294721599920e+00,-2.352901941686290077e-01,3.225824562242740057e-01,1.062810245763109895e+00,1.603623357126499949e+00,1.913224254522460088e-01,8.368089755893549642e-01,6.354624050875490315e-01,3.672795917761709772e-01,2.098396650552880049e-01,9.297877506548400672e-02
3.449988376625000019e-01,-1.624924518392099893e-01,-2.791291749053880222e-01,1.079171768937230019e-01,1.308984124475179867e-01,-1.421928002591419937e-01,-3.050002350253699923e-01,4.439330804045200224e-02,1.420965460779000100e-01,2.108311663280109938e-01,-1.516688467804799996e-02,-1.381655185494199967e-01,-1.676435730095340082e+00,-1.067446182693289947e+00,-2.366524923016209980e-01,3.486331519503840237e-01,1.090842207794370022e+00,1.541059045345499978e+00,1.175918216730200000e-01,7.927216938532509749e-01,6.653017958677409638e-01,3.452767737253830127e-01,2.519846499762840031e-01,6.762727425641899826e-02
3.138751464574219829e-01,-1.596402027709249993e-01,-2.645267889871120159e-01,1.399213608290930111e-01,1.518226309743229974e-01,-1.814521465028000047e-01,-2.628609069872470116e-01,1.351077426779229984e-01,1.193119616917940051e-01,2.006075536488899913e-01,-2.237331466389700166e-02,-1.637675862349730060e-01,-1.740782710084129992e+00,-1.018526377513490067e+00,-2.264877167514879885e-01,3.649557735439449835e-01,1.100719062234500001e+00,1.520121968570659954e+00,1.706113583327069916e-01,8.143964964479909474e-01,6.432691721851170330e-01,3.665318774719609762e-01,2.737261175447009975e-01,5.041193524102700191e-02
1.636525386619359923e-01,-1.431314939763720095e-01,-2.444473454390010125e-01,1.391170017957729932e-01,1.732881603333749909e-01,-8.847886137571199516e-02,-2.429380588637750082e-01,1.099744639589210066e-01,1.147229386596299999e-01,1.653635303571920068e-01,-5.343925023797999746e-02,-1.383571057706600022e-02,-1.733201319956299891e+00,-1.002602263162210017e+00,-2.745770477435000023e-01,3.056644991856419802e-01,1.044649026125989977e+00,1.660067105550379951e+00,1.948093262390890035e-01,8.586912629407189579e-01,6.386425330103620013e-01,3.940897826388449765e-01,2.483567828695839863e-01,1.186835027352220046e-01
1.244089092883900044e-01,-1.696661377943179949e-01,-2.790403273764580083e-01,1.173208840999710040e-01,1.032295470397719961e-01,1.037471247426429988e-01,-2.658117920025809822e-01,9.573637869271900414e-02,1.123701483412729990e-01,1.418865406540990026e-01,-7.753644577559799800e-02,2.026817755015060118e-01,-1.656643977998059958e+00,-1.046071715243600098e+00,-2.981605706135539990e-01,3.068175139751470049e-01,1.075809877377210011e+00,1.618248872502850100e+00,1.715651279756109926e-01,8.668992625613169967e-01,6.314065732011650001e-01,3.686651223820819889e-01,2.416375040840569866e-01,1.883693573466669879e-01
2.006119831399509890e-01,-1.569558941792089934e-01,-2.630791184577879749e-01,1.509712937449450010e-01,1.410931822630639987e-01,-7.264144651096199334e-02,-2.433553005481849940e-01,6.163441300722199978e-02,1.088715231960289964e-01,1.607970316528090082e-01,-6.136010860284200202e-02,3.036476188259299921e-02,-1.640148885631220077e+00,-1.061994024302169937e+00,-3.072922240251260151e-01,3.291076568087429877e-01,1.062454701558569914e+00,1.617872775591199908e+00,2.161466157780599917e-01,9.006506609525130047e-01,6.220856050190789466e-01,3.984308257739950232e-01,2.813932289303209822e-01,1.257554322242679934e-01
2.036508454074359986e-01,-1.364284956570269991e-01,-2.523069242226400055e-01,1.567137130797930100e-01,1.544939224717540027e-01,-1.261230610793160067e-01,-3.400793410644620263e-01,-8.253416444597200252e-02,1.148870457592379990e-01,1.609935600599169958e-01,-9.005816223115900576e-02,-9.161531339584999545e-03,-1.579149145341709914e+00,-1.146320893077849901e+00,-2.683638218381719787e-01,3.376029451354389810e-01,1.020084472218180105e+00,1.636146442904119924e+00,1.545815186656649964e-01,8.110964422429469689e-01,6.095406916851610069e-01,4.124544081037270216e-01,2.807045797449809754e-01,1.039942014105969953e-01
1.455677559251840059e-01,-1.462988121862630053e-01,-2.429160276565560106e-01,1.652635373697050047e-01,1.829871347182719932e-01,-1.046035881703420017e-01,-1.250856720477629969e-01,0.000000000000000000e+00,1.221419892322389983e-01,1.536385614538660072e-01,-8.758811470964500412e-02,-7.944920698173700557e-02,-1.669614885027030038e+00,-1.075457942800160049e+00,-2.453310497775779975e-01,3.225651979834699978e-01,1.001835643374640039e+00,1.666003036246650026e+00,5.316141062029929865e-01,7.192426142746379814e-01,6.186466320526260443e-01,4.363186293340050037e-01,3.045033481300730149e-01,7.239437507824300622e-02
1.984565162361489887e-01,-1.468835714350379962e-01,-2.484016861448530011e-01,1.603935634481410133e-01,1.833187493306379923e-01,-1.468835714350379962e-01,-8.741420969176919575e-01,1.601525448452869871e-01,9.498363273841199661e-02,1.533212862360409934e-01,-1.066464150117319987e-01,-5.940281183053999770e-02,-1.728552504440699966e+00,-9.947048181394280153e-01,-2.611452749738070178e-01,2.984643076562900066e-01,9.826736731059250163e-01,1.703264616791720032e+00,8.417664636985180415e-01,6.810516620229920548e-01,5.685085650142740477e-01,4.658724117706229961e-01,3.303987329405380091e-01,7.844615929005800681e-02
1.984565162361489887e-01,-1.468835714350379962e-01,-2.484016861448530011e-01,1.603935634481410133e-01,1.833187493306379923e-01,-1.468835714350379962e-01,-8.741420969176919575e-01,1.601525448452869871e-01,9.498363273841199661e-02,1.533212862360409934e-01,-1.066464150117319987e-01,-5.940281183053999770e-02,-1.728552504440699966e+00,-9.947048181394280153e-01,-2.611452749738070178e-01,2.984643076562900066e-01,9.826736731059250163e-01,1.703264616791720032e+00,8.417664636985180415e-01,6.810516620229920548e-01,5.685085650142740477e-01,4.658724117706229961e-01,3.303987329405380091e-01,7.844615929005800681e-02
7.759646256743099602e-02,-1.295668263017460131e-01,-2.256201568188279938e-01,2.050288164495280008e-01,1.917703659619010015e-01,-1.192086618582870045e-01,-3.107449333037700170e-02,-3.608266583878900341e-02,1.291683822428210116e-01,1.758256981619369941e-01,-9.247665633475600500e-02,-1.499862211412999980e-03,-1.683865335130739993e+00,-1.072733632966669903e+00,-2.343293014828879972e-01,3.505807073925680251e-01,9.681676176378030130e-01,1.672179944549929909e+00,7.768623332594140063e-01,6.672947055929500104e-01,5.880692490307110054e-01,4.224308055989159927e-01,3.280927871136700147e-01,9.909345178123800391e-02
1.172550793206660058e-01,-1.683302719174130102e-01,-2.335111944065700051e-01,1.824403474943679937e-01,2.239036101585240024e-01,-1.217575706495750004e-01,-5.866674135633189735e-01,-8.980574396290899597e-02,8.745364220297499602e-02,2.447848054670219986e-01,-1.042627500226999959e-01,-1.762826935644199941e-02,-1.788802540730610069e+00,-9.564268637344780499e-01,-2.553571316840390071e-01,3.405828862769890164e-01,9.396659205851259911e-01,1.720337729287019890e+00,9.451863885186809755e-01,6.288520598619300461e-01,5.846477566710710505e-01,4.742271716482279742e-01,3.687802225870390194e-01,9.316061243158299532e-02
