2.653681181171579917e-01,-1.661644977032732118e-01,-2.604765188828386813e-01,1.470604188947392810e-02,1.833943243317992522e-01,9.094274618952366551e-02,-2.712627091908196286e-01,-1.874240016533128550e-01,-2.027502952255680058e-01,4.673586815386052695e-01,6.598358494926986895e-03,-3.201503187635919984e-02,-1.734943244635438031e+00,-1.165318334300124548e+00,-4.545597910226962801e-01,1.729659437063775784e-01,8.589808663303837299e-01,1.579147085266110473e+00,1.900140430383945589e-01,8.876876504540325286e-01,7.518257387105157230e-01,5.160589997972866438e-01,8.438452835055523238e-01,1.538105628878415343e-01
2.923567206531221263e-01,-1.400844242426539099e-01,-2.355039806117089074e-01,1.889181645165593365e-02,2.000633269268077830e-01,-4.637251468378952857e-02,-2.713645187916043366e-01,-1.789330693028272634e-01,-1.971688187285633442e-01,3.678116859669794958e-01,5.797836416676024895e-02,-9.238079439320531772e-02,-1.736612672829522364e+00,-1.163208947692680573e+00,-4.489582592780232417e-01,2.011299737115259390e-01,8.997624663222059116e-01,1.578768650832807152e+00,1.900903963567011357e-01,8.873688718140519960e-01,7.492419782475052692e-01,4.916354362842375036e-01,7.800027127523910808e-01,9.238079439320531772e-02
3.644664593208675751e-01,-1.267056049645883531e-01,-2.500983632758309594e-01,1.736386171201191597e-02,1.640748211075306329e-01,-1.179679096382286047e-01,-3.020235894371368079e-01,-2.280445507435719943e-01,-1.345128313430626332e-01,4.580921232849108904e-01,-3.957909822384483856e-02,-1.368195347141429874e-01,-1.674263269559466805e+00,-1.164254998501281779e+00,-4.531823606669298510e-01,1.878560819940223170e-01,8.674856137353789132e-01,1.511771012444827811e+00,1.164482618702457339e-01,8.011855711002807690e-01,8.140332256710234304e-01,5.452627578034718869e-01,8.616731394872148009e-01,6.696697298261437836e-02
3.258739664277640058e-01,-1.276301644353857734e-01,-2.335972296532976833e-01,3.145859040570096743e-02,1.798868335744563951e-01,-1.650938407624824855e-01,-2.605500367575351861e-01,-2.888119472753136741e-01,-1.679824369008909579e-01,4.929142653205281777e-01,-5.097154085077343355e-02,-1.623297459123058950e-01,-1.749344690595014962e+00,-1.184299281266100401e+00,-4.623387962179442146e-01,1.823316440450858389e-01,8.702190314521976999e-01,1.482857469938801964e+00,1.691149031195333663e-01,8.930949702391950407e-01,7.680751176361838573e-01,5.667210302227144725e-01,8.454411690414254110e-01,4.996857061474115069e-02
1.737417963542374766e-01,-1.337353061547993383e-01,-2.361892748063801617e-01,1.225828862296417243e-01,1.901730848607600943e-01,-7.659261890105042991e-02,-2.412013382171987463e-01,-4.263431182666254510e-02,-3.629527766871394612e-02,3.039043800321223898e-01,-3.689526738527719452e-02,-1.373684277332162113e-02,-1.729349136781878515e+00,-1.084447006997132590e+00,-3.683612612609110659e-01,2.469524709844507504e-01,9.642704260705815544e-01,1.639713928219765693e+00,1.934160698827217806e-01,8.933604755331688851e-01,6.493591605830237867e-01,4.568539755431313409e-01,5.874781832061672926e-01,1.178344801279734011e-01
1.543322698753086808e-01,-1.385976231632964073e-01,-2.524420746928875414e-01,1.048812702849560574e-01,1.542374302840503475e-01,1.337562837183549069e-01,-2.645983387260042452e-01,9.208953493199706353e-02,3.848421231473081461e-03,3.579399883492967449e-01,-7.285113863007686152e-02,2.017598322766566699e-01,-1.652613644781561364e+00,-1.046622731396247508e+00,-3.591458314799385043e-01,2.301621186338003167e-01,9.166787864319181356e-01,1.607358814658246260e+00,1.707878830988731611e-01,8.626610831897845166e-01,6.495001920793719297e-01,4.964959480048245499e-01,8.179621681709473568e-01,1.875077998860830153e-01
2.165347818877763619e-01,-1.383281936505968424e-01,-2.489801726034589491e-01,1.183229031038533358e-01,1.732540685241387157e-01,-5.491627292261167664e-02,-2.417521828485034441e-01,5.470644141181800479e-02,2.753650306530271846e-02,3.889185813794084901e-01,-7.321105720767059899e-02,3.016464810775631653e-02,-1.633020058894652848e+00,-1.053337034774515679e+00,-3.547441042241559206e-01,2.414561479872301686e-01,9.347445763935174901e-01,1.603508591725674171e+00,2.147186994922903047e-01,8.928127649102611807e-01,6.354882215421120417e-01,5.418115692994005528e-01,7.160575684419160369e-01,1.249285490810654597e-01
2.149751121100248463e-01,-1.405331047167470981e-01,-2.421856514662293347e-01,1.383101453721219398e-01,1.746448304734131429e-01,-1.118415380312675067e-01,-3.370306289772426744e-01,-1.536164095155078402e-01,5.517850244001298865e-02,3.266320086821119517e-01,-8.481243074600355869e-02,-9.079296782683260805e-03,-1.560206397211020946e+00,-1.000076848385163641e+00,-3.014870822248307269e-01,2.842069608798465929e-01,9.798183202087906718e-01,1.626268721920378413e+00,1.531892341331763940e-01,9.024190131341316423e-01,6.754872074617741529e-01,4.930714345210829297e-01,4.640561360401825319e-01,1.030599666330119513e-01
1.508293915047469458e-01,-1.437897997247711279e-01,-2.456462502194282638e-01,1.526084005798770682e-01,1.885255516568718481e-01,-1.000193121263812657e-01,-1.254243518155641335e-01,-5.387811878103061086e-02,3.284981904123955576e-02,2.751952806740977642e-01,-8.752390620976842339e-02,-7.966322897856083218e-02,-1.682152958660124042e+00,-1.033131820164597592e+00,-3.146639078713178717e-01,2.776711060962853139e-01,9.958916874275139941e-01,1.662461959221076091e+00,5.330457408460328450e-01,7.779922964628460669e-01,7.097179261737320832e-01,4.711719817754694839e-01,3.092989651924404337e-01,7.258917560190525364e-02
2.209955480247352000e-01,-1.434503194071366505e-01,-2.355606308820427652e-01,1.705096200458125488e-01,1.927112804174140048e-01,-1.303956116367467610e-01,-8.894388878288870259e-01,2.718245380141016965e-02,-6.056623039794042235e-02,2.475033793298835327e-01,-2.145114850809991813e-01,-6.044217303697752702e-02,-1.774314209172436874e+00,-1.122671530825247732e+00,-3.678997473649192607e-01,2.600776813017999789e-01,1.019427399656418043e+00,1.717581054378889194e+00,8.564982599786505890e-01,6.954708949789457639e-01,6.732610057217156552e-01,4.942290867141643229e-01,5.452172721551274970e-01,7.981864292647690429e-02
2.209955480247352000e-01,-1.434503194071366505e-01,-2.355606308820427652e-01,1.705096200458125488e-01,1.927112804174140048e-01,-1.303956116367467610e-01,-8.894388878288870259e-01,2.718245380141016965e-02,-6.056623039794042235e-02,2.475033793298835327e-01,-2.145114850809991813e-01,-6.044217303697752702e-02,-1.774314209172436874e+00,-1.122671530825247732e+00,-3.678997473649192607e-01,2.600776813017999789e-01,1.019427399656418043e+00,1.717581054378889194e+00,8.564982599786505890e-01,6.954708949789457639e-01,6.732610057217156552e-01,4.942290867141643229e-01,5.452172721551274970e-01,7.981864292647690429e-02
