1.530000000000000000e+02,1.920000000000000000e+02,2.560000000000000000e+02,3.510000000000000000e+02,3.840000000000000000e+02,3.730000000000000000e+02,2.900000000000000000e+02,1.970000000000000000e+02,3.000000000000000000e+01,8.400000000000000000e+01,8.100000000000000000e+01,3.900000000000000000e+01,6.000000000000000000e+00,-1.000000000000000000e+01,-1.710000000000000000e+02,-1.440000000000000000e+02,2.610000000000000000e+02,2.180000000000000000e+02,3.050000000000000000e+02,3.850000000000000000e+02,4.570000000000000000e+02,3.950000000000000000e+02,2.990000000000000000e+02,2.020000000000000000e+02,-2.400000000000000000e+01,-2.100000000000000000e+01,6.000000000000000000e+01,1.770000000000000000e+02,-6.000000000000000000e+00,-1.163400000000000034e+02,-6.900000000000000000e+01,-3.000000000000000000e+00
1.990000000000000000e+02,1.830000000000000000e+02,2.580000000000000000e+02,3.200000000000000000e+02,3.370000000000000000e+02,3.500000000000000000e+02,2.930000000000000000e+02,1.790000000000000000e+02,2.700000000000000000e+01,6.600000000000000000e+01,8.100000000000000000e+01,5.100000000000000000e+01,6.000000000000000000e+00,2.700000000000000000e+01,-9.900000000000000000e+01,-1.410000000000000000e+02,2.910000000000000000e+02,2.320000000000000000e+02,2.920000000000000000e+02,3.450000000000000000e+02,4.470000000000000000e+02,4.088100000000000023e+02,2.930000000000000000e+02,2.170000000000000000e+02,-6.000000000000000000e+00,-6.600000000000000000e+01,9.900000000000000000e+01,1.110000000000000000e+02,-6.000000000000000000e+00,-1.584300000000000068e+02,-3.300000000000000000e+01,1.110000000000000000e+02
2.140000000000000000e+02,1.890000000000000000e+02,2.640000000000000000e+02,3.180000000000000000e+02,3.170000000000000000e+02,3.380000000000000000e+02,2.420000000000000000e+02,1.670000000000000000e+02,3.300000000000000000e+01,7.200000000000000000e+01,6.300000000000000000e+01,-3.000000000000000000e+00,1.800000000000000000e+01,-9.000000000000000000e+00,-9.300000000000000000e+01,5.100000000000000000e+01,3.100000000000000000e+02,2.350000000000000000e+02,2.870000000000000000e+02,3.630000000000000000e+02,4.330000000000000000e+02,3.540000000000000000e+02,2.310000000000000000e+02,2.590000000000000000e+02,-2.400000000000000000e+01,-6.600000000000000000e+01,7.500000000000000000e+01,1.410000000000000000e+02,6.000000000000000000e+00,-1.470000000000000000e+02,-1.380000000000000000e+02,8.400000000000000000e+01
2.300000000000000000e+02,1.850000000000000000e+02,2.510000000000000000e+02,3.130000000000000000e+02,3.110000000000000000e+02,3.370000000000000000e+02,2.300000000000000000e+02,1.740000000000000000e+02,-3.000000000000000000e+00,6.300000000000000000e+01,5.400000000000000000e+01,3.000000000000000000e+01,1.800000000000000000e+01,9.000000000000000000e+00,-1.410000000000000000e+02,9.600000000000000000e+01,3.180000000000000000e+02,2.440000000000000000e+02,2.680000000000000000e+02,3.410000000000000000e+02,4.250000000000000000e+02,3.480000000000000000e+02,2.270000000000000000e+02,2.820000000000000000e+02,-5.400000000000000000e+01,-6.300000000000000000e+01,7.200000000000000000e+01,1.320000000000000000e+02,6.000000000000000000e+00,-1.290000000000000000e+02,-1.110000000000000000e+02,6.000000000000000000e+01
1.930000000000000000e+02,1.990000000000000000e+02,2.290000000000000000e+02,3.110000000000000000e+02,3.230000000000000000e+02,3.400000000000000000e+02,2.530000000000000000e+02,1.780000000000000000e+02,1.800000000000000000e+01,-3.000000000000000000e+01,9.300000000000000000e+01,6.000000000000000000e+01,2.400000000000000000e+01,2.700000000000000000e+01,-1.710000000000000000e+02,4.800000000000000000e+01,3.480000000000000000e+02,2.900000000000000000e+02,2.430000000000000000e+02,3.190000000000000000e+02,4.200000000000000000e+02,3.590000000000000000e+02,2.350000000000000000e+02,2.790000000000000000e+02,0.000000000000000000e+00,-1.560000000000000000e+02,5.700000000000000000e+01,9.300000000000000000e+01,3.000000000000000000e+00,-1.590000000000000000e+02,-1.350000000000000000e+02,1.320000000000000000e+02
1.270000000000000000e+02,1.650000000000000000e+02,2.320000000000000000e+02,3.120000000000000000e+02,3.330000000000000000e+02,3.480000000000000000e+02,2.720000000000000000e+02,1.790000000000000000e+02,1.800000000000000000e+01,7.920600000000000307e+01,8.700000000000000000e+01,7.500000000000000000e+01,2.400000000000000000e+01,1.800000000000000000e+01,-1.110000000000000000e+02,-2.400000000000000000e+01,3.210000000000000000e+02,3.124599999999999795e+02,2.400000000000000000e+02,3.140000000000000000e+02,4.220000000000000000e+02,3.620000000000000000e+02,2.420000000000000000e+02,2.640000000000000000e+02,0.000000000000000000e+00,-4.897599999999999909e+01,3.300000000000000000e+01,6.600000000000000000e+01,3.000000000000000000e+00,-2.050000000000000000e+02,-1.320000000000000000e+02,1.050000000000000000e+02
9.300000000000000000e+01,1.430000000000000000e+02,2.480000000000000000e+02,3.340000000000000000e+02,3.610000000000000000e+02,3.610000000000000000e+02,2.900000000000000000e+02,1.780000000000000000e+02,-9.000000000000000000e+00,1.110000000000000000e+02,8.400000000000000000e+01,3.600000000000000000e+01,1.200000000000000000e+01,-1.200000000000000000e+01,-1.380000000000000000e+02,-1.170000000000000000e+02,2.550000000000000000e+02,2.890000000000000000e+02,2.630000000000000000e+02,3.460000000000000000e+02,4.400000000000000000e+02,3.750000000000000000e+02,2.650000000000000000e+02,2.580000000000000000e+02,9.000000000000000000e+00,9.000000000000000000e+00,9.300000000000000000e+01,1.290000000000000000e+02,-6.000000000000000000e+00,-2.109699999999999989e+02,-1.050000000000000000e+02,9.600000000000000000e+01
1.170000000000000000e+02,1.910000000000000000e+02,2.990000000000000000e+02,3.810000000000000000e+02,4.130000000000000000e+02,3.580000000000000000e+02,2.720000000000000000e+02,1.460000000000000000e+02,2.700000000000000000e+01,1.830000000000000000e+02,1.380000000000000000e+02,3.300000000000000000e+01,6.000000000000000000e+00,-9.600000000000000000e+01,-1.560000000000000000e+02,-8.400000000000000000e+01,2.020000000000000000e+02,2.730000000000000000e+02,2.880000000000000000e+02,3.560000000000000000e+02,4.180000000000000000e+02,3.580000000000000000e+02,3.020000000000000000e+02,2.800000000000000000e+02,-3.000000000000000000e+00,-2.100000000000000000e+01,3.000000000000000000e+01,8.100000000000000000e+01,3.000000000000000000e+00,-1.890000000000000000e+02,-8.100000000000000000e+01,-6.300000000000000000e+01
1.070000000000000000e+02,1.950000000000000000e+02,3.270000000000000000e+02,3.840000000000000000e+02,4.310000000000000000e+02,3.600000000000000000e+02,2.710000000000000000e+02,1.460000000000000000e+02,2.700000000000000000e+01,1.650000000000000000e+02,7.200000000000000000e+01,2.400000000000000000e+01,6.000000000000000000e+00,-6.600000000000000000e+01,-8.700000000000000000e+01,-1.140000000000000000e+02,2.060000000000000000e+02,2.620000000000000000e+02,2.920000000000000000e+02,3.590000000000000000e+02,4.050000000000000000e+02,3.580000000000000000e+02,2.930000000000000000e+02,2.640000000000000000e+02,-3.000000000000000000e+00,-9.000000000000000000e+00,3.000000000000000000e+01,6.300000000000000000e+01,3.000000000000000000e+00,-1.620000000000000000e+02,-6.000000000000000000e+01,-9.600000000000000000e+01
1.580000000000000000e+02,1.340000000000000000e+02,2.200000000000000000e+02,3.380000000000000000e+02,4.080000000000000000e+02,3.240000000000000000e+02,1.770000000000000000e+02,1.170000000000000000e+02,2.700000000000000000e+01,-6.000000000000000000e+00,2.730000000000000000e+02,7.800000000000000000e+01,-3.000000000000000000e+00,-8.400000000000000000e+01,-1.170000000000000000e+02,3.000000000000000000e+00,1.590000000000000000e+02,2.060000000000000000e+02,2.660000000000000000e+02,3.210000000000000000e+02,3.600000000000000000e+02,3.330000000000000000e+02,2.790000000000000000e+02,2.160000000000000000e+02,-3.000000000000000000e+00,3.600000000000000000e+01,3.900000000000000000e+01,8.700000000000000000e+01,6.000000000000000000e+00,-1.410000000000000000e+02,-4.800000000000000000e+01,-9.600000000000000000e+01
2.060000000000000000e+02,1.710000000000000000e+02,2.050000000000000000e+02,3.190000000000000000e+02,3.920000000000000000e+02,3.130000000000000000e+02,2.190000000000000000e+02,1.290000000000000000e+02,3.900000000000000000e+01,-1.200000000000000000e+02,2.010000000000000000e+02,1.170000000000000000e+02,0.000000000000000000e+00,-8.400000000000000000e+01,-2.100000000000000000e+02,9.000000000000000000e+00,1.640000000000000000e+02,1.960000000000000000e+02,2.800000000000000000e+02,3.110000000000000000e+02,3.230000000000000000e+02,3.320000000000000000e+02,3.030000000000000000e+02,2.210000000000000000e+02,-2.100000000000000000e+01,3.600000000000000000e+01,2.700000000000000000e+01,8.700000000000000000e+01,2.700000000000000000e+01,-7.200000000000000000e+01,-9.000000000000000000e+00,-9.600000000000000000e+01
1.610000000000000000e+02,1.730000000000000000e+02,2.110000000000000000e+02,3.270000000000000000e+02,4.080000000000000000e+02,3.560000000000000000e+02,2.530000000000000000e+02,1.510000000000000000e+02,2.700000000000000000e+01,-1.500000000000000000e+01,1.590000000000000000e+02,7.200000000000000000e+01,3.000000000000000000e+00,-1.140000000000000000e+02,-1.530000000000000000e+02,3.300000000000000000e+01,1.160000000000000000e+02,1.930000000000000000e+02,2.770000000000000000e+02,3.120000000000000000e+02,3.320000000000000000e+02,3.440000000000000000e+02,3.080000000000000000e+02,2.230000000000000000e+02,-1.800000000000000000e+01,6.900000000000000000e+01,4.200000000000000000e+01,8.400000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+00,2.400000000000000000e+01,-1.320000000000000000e+02
1.320000000000000000e+02,1.800000000000000000e+02,2.320000000000000000e+02,3.380000000000000000e+02,4.180000000000000000e+02,3.360000000000000000e+02,2.520000000000000000e+02,1.640000000000000000e+02,2.700000000000000000e+01,0.000000000000000000e+00,1.590000000000000000e+02,5.400000000000000000e+01,3.000000000000000000e+00,-7.500000000000000000e+01,-1.560000000000000000e+02,1.200000000000000000e+01,1.210000000000000000e+02,1.790000000000000000e+02,2.820000000000000000e+02,3.240000000000000000e+02,3.460000000000000000e+02,3.470000000000000000e+02,3.070000000000000000e+02,2.110000000000000000e+02,-1.800000000000000000e+01,7.500000000000000000e+01,1.800000000000000000e+01,7.800000000000000000e+01,1.500000000000000000e+01,-6.600000000000000000e+01,6.000000000000000000e+00,-1.710000000000000000e+02
1.310000000000000000e+02,1.760000000000000000e+02,2.380000000000000000e+02,3.360000000000000000e+02,4.180000000000000000e+02,3.500000000000000000e+02,2.640000000000000000e+02,1.630000000000000000e+02,2.100000000000000000e+01,0.000000000000000000e+00,1.470000000000000000e+02,4.500000000000000000e+01,3.000000000000000000e+00,-9.900000000000000000e+01,-1.380000000000000000e+02,-2.700000000000000000e+01,1.230000000000000000e+02,1.950000000000000000e+02,2.780000000000000000e+02,3.210000000000000000e+02,3.550000000000000000e+02,3.570000000000000000e+02,3.030000000000000000e+02,2.170000000000000000e+02,-1.800000000000000000e+01,1.020000000000000000e+02,2.400000000000000000e+01,1.080000000000000000e+02,1.500000000000000000e+01,-5.100000000000000000e+01,0.000000000000000000e+00,-2.070000000000000000e+02
1.450000000000000000e+02,1.690000000000000000e+02,2.230000000000000000e+02,3.370000000000000000e+02,4.040000000000000000e+02,3.260000000000000000e+02,2.010000000000000000e+02,1.530000000000000000e+02,1.500000000000000000e+01,-7.858000000000000540e-01,1.491899999999999977e+02,3.300000000000000000e+01,3.000000000000000000e+00,-6.300000000000000000e+01,-9.000000000000000000e+01,1.200000000000000000e+01,1.340000000000000000e+02,1.900000000000000000e+02,2.670000000000000000e+02,3.220000000000000000e+02,3.740000000000000000e+02,3.380000000000000000e+02,2.830000000000000000e+02,2.140000000000000000e+02,-9.000000000000000000e+00,1.350000000000000000e+02,8.190200000000000813e+00,1.320000000000000000e+02,1.500000000000000000e+01,-1.650000000000000000e+02,-1.800000000000000000e+01,-6.600000000000000000e+01
1.980000000000000000e+02,1.620000000000000000e+02,2.420000000000000000e+02,3.290000000000000000e+02,4.020000000000000000e+02,3.130000000000000000e+02,2.380000000000000000e+02,1.440000000000000000e+02,1.200000000000000000e+01,-1.500000000000000000e+01,1.380000000000000000e+02,5.400000000000000000e+01,3.000000000000000000e+00,-8.400000000000000000e+01,-1.290000000000000000e+02,1.200000000000000000e+01,1.550000000000000000e+02,2.240000000000000000e+02,2.680000000000000000e+02,3.300000000000000000e+02,3.480000000000000000e+02,3.420000000000000000e+02,2.900000000000000000e+02,2.310000000000000000e+02,1.500000000000000000e+01,1.380000000000000000e+02,6.000000000000000000e+00,1.110000000000000000e+02,1.500000000000000000e+01,-1.470000000000000000e+02,0.000000000000000000e+00,-1.470000000000000000e+02
1.450000000000000000e+02,1.420000000000000000e+02,2.392800000000000011e+02,3.220000000000000000e+02,4.040000000000000000e+02,3.120000000000000000e+02,2.360000000000000000e+02,1.350000000000000000e+02,2.700000000000000000e+01,3.311800000000000210e+01,1.821699999999999875e+02,5.400000000000000000e+01,3.000000000000000000e+00,-9.600000000000000000e+01,-1.620000000000000000e+02,-6.600000000000000000e+01,1.760000000000000000e+02,2.194300000000000068e+02,2.470000000000000000e+02,3.500000000000000000e+02,3.560000000000000000e+02,3.720000000000000000e+02,2.690000000000000000e+02,2.390000000000000000e+02,2.100000000000000000e+01,9.172799999999999443e+01,3.600000000000000000e+01,1.440000000000000000e+02,1.500000000000000000e+01,-1.530000000000000000e+02,-4.500000000000000000e+01,-1.140000000000000000e+02
1.890000000000000000e+02,1.630000000000000000e+02,2.690000000000000000e+02,3.550000000000000000e+02,4.020000000000000000e+02,3.500000000000000000e+02,2.520000000000000000e+02,1.460000000000000000e+02,2.100000000000000000e+01,0.000000000000000000e+00,9.300000000000000000e+01,1.140000000000000000e+02,2.400000000000000000e+01,-1.320000000000000000e+02,-1.230000000000000000e+02,-3.000000000000000000e+01,1.780000000000000000e+02,2.210000000000000000e+02,2.780000000000000000e+02,3.660000000000000000e+02,3.540000000000000000e+02,3.860000000000000000e+02,2.960000000000000000e+02,2.330000000000000000e+02,2.400000000000000000e+01,1.050000000000000000e+02,2.400000000000000000e+01,-3.000000000000000000e+00,1.200000000000000000e+01,-3.000000000000000000e+00,-5.400000000000000000e+01,-1.140000000000000000e+02
2.440000000000000000e+02,1.820000000000000000e+02,2.550000000000000000e+02,3.470000000000000000e+02,4.060000000000000000e+02,3.220000000000000000e+02,2.260000000000000000e+02,1.830000000000000000e+02,-1.200000000000000000e+01,-1.200000000000000000e+01,9.600000000000000000e+01,8.400000000000000000e+01,2.400000000000000000e+01,-1.140000000000000000e+02,-2.040000000000000000e+02,1.170000000000000000e+02,2.240000000000000000e+02,2.320000000000000000e+02,2.940000000000000000e+02,3.430000000000000000e+02,3.260000000000000000e+02,3.590000000000000000e+02,3.080000000000000000e+02,1.990000000000000000e+02,1.200000000000000000e+01,1.200000000000000000e+02,1.800000000000000000e+01,1.500000000000000000e+01,1.200000000000000000e+01,-6.300000000000000000e+01,-5.100000000000000000e+01,-5.100000000000000000e+01
2.630000000000000000e+02,1.990000000000000000e+02,2.370000000000000000e+02,3.510000000000000000e+02,3.950000000000000000e+02,3.090000000000000000e+02,2.180000000000000000e+02,1.880000000000000000e+02,-1.500000000000000000e+01,-6.600000000000000000e+01,1.440000000000000000e+02,6.300000000000000000e+01,-6.000000000000000000e+00,-1.290000000000000000e+02,-9.300000000000000000e+01,1.350000000000000000e+02,2.620000000000000000e+02,2.260000000000000000e+02,2.960000000000000000e+02,3.310000000000000000e+02,3.040000000000000000e+02,3.520000000000000000e+02,3.150000000000000000e+02,2.130000000000000000e+02,9.000000000000000000e+00,5.700000000000000000e+01,2.400000000000000000e+01,-6.000000000000000000e+01,1.500000000000000000e+01,-6.600000000000000000e+01,-3.300000000000000000e+01,-1.170000000000000000e+02
3.040000000000000000e+02,2.390000000000000000e+02,2.340000000000000000e+02,3.270000000000000000e+02,3.970000000000000000e+02,3.030000000000000000e+02,1.870000000000000000e+02,2.040000000000000000e+02,-1.500000000000000000e+01,-2.220000000000000000e+02,1.200000000000000000e+02,9.300000000000000000e+01,-6.000000000000000000e+00,-1.920000000000000000e+02,-9.900000000000000000e+01,7.500000000000000000e+01,2.360000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,3.350000000000000000e+02,3.040000000000000000e+02,3.480000000000000000e+02,2.990000000000000000e+02,2.170000000000000000e+02,9.000000000000000000e+00,-3.900000000000000000e+01,1.200000000000000000e+01,1.800000000000000000e+01,1.500000000000000000e+01,-9.300000000000000000e+01,-1.110000000000000000e+02,-3.600000000000000000e+01
2.800000000000000000e+02,2.370000000000000000e+02,2.480000000000000000e+02,3.350000000000000000e+02,4.020000000000000000e+02,3.570000000000000000e+02,2.350000000000000000e+02,2.190000000000000000e+02,3.000000000000000000e+01,-1.440000000000000000e+02,1.260000000000000000e+02,8.400000000000000000e+01,-6.000000000000000000e+00,-1.050000000000000000e+02,-1.530000000000000000e+02,1.530000000000000000e+02,1.600000000000000000e+02,2.440000000000000000e+02,3.220000000000000000e+02,3.650000000000000000e+02,3.640000000000000000e+02,3.850000000000000000e+02,3.400000000000000000e+02,2.320000000000000000e+02,-6.000000000000000000e+00,3.300000000000000000e+01,1.500000000000000000e+01,3.000000000000000000e+01,1.500000000000000000e+01,3.600000000000000000e+01,-2.400000000000000000e+01,-4.800000000000000000e+01
2.290000000000000000e+02,2.660000000000000000e+02,2.510000000000000000e+02,3.280000000000000000e+02,3.910000000000000000e+02,2.950000000000000000e+02,2.110000000000000000e+02,2.530000000000000000e+02,2.100000000000000000e+01,-7.500000000000000000e+01,1.290000000000000000e+02,7.410399999999999920e+01,-6.000000000000000000e+00,-1.410000000000000000e+02,-5.400000000000000000e+01,-3.900000000000000000e+01,1.350000000000000000e+02,2.240000000000000000e+02,3.220000000000000000e+02,3.920000000000000000e+02,4.250000000000000000e+02,3.870000000000000000e+02,3.020000000000000000e+02,1.900000000000000000e+02,-1.500000000000000000e+01,7.500000000000000000e+01,7.800000000000000000e+01,7.087600000000000477e+01,1.500000000000000000e+01,-1.650000000000000000e+02,-1.680000000000000000e+02,-1.020000000000000000e+02
1.770000000000000000e+02,2.760000000000000000e+02,2.680000000000000000e+02,3.160000000000000000e+02,3.500000000000000000e+02,2.890000000000000000e+02,2.370000000000000000e+02,2.300000000000000000e+02,2.100000000000000000e+01,1.200000000000000000e+01,9.300000000000000000e+01,3.300000000000000000e+01,-6.000000000000000000e+00,-2.100000000000000000e+01,6.300000000000000000e+01,-1.230000000000000000e+02,1.660000000000000000e+02,1.870000000000000000e+02,3.150000000000000000e+02,4.100000000000000000e+02,4.600000000000000000e+02,3.920000000000000000e+02,2.640000000000000000e+02,1.750000000000000000e+02,-1.500000000000000000e+01,1.440000000000000000e+02,9.900000000000000000e+01,6.900000000000000000e+01,1.500000000000000000e+01,-1.530000000000000000e+02,-1.440000000000000000e+02,1.500000000000000000e+01
1.540000000000000000e+02,2.240000000000000000e+02,2.790000000000000000e+02,2.960000000000000000e+02,3.070000000000000000e+02,2.770000000000000000e+02,2.570000000000000000e+02,2.220000000000000000e+02,2.100000000000000000e+01,1.290000000000000000e+02,-5.400000000000000000e+01,-2.100000000000000000e+01,-6.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+01,-1.320000000000000000e+02,1.960000000000000000e+02,1.720000000000000000e+02,2.540000000000000000e+02,3.800000000000000000e+02,4.690000000000000000e+02,3.850000000000000000e+02,2.690000000000000000e+02,1.920000000000000000e+02,-1.500000000000000000e+01,-6.600000000000000000e+01,1.050000000000000000e+02,9.300000000000000000e+01,1.500000000000000000e+01,-1.800000000000000000e+02,-7.500000000000000000e+01,6.300000000000000000e+01
