-7.977027365755273713e-02,-6.675897637676098118e-02,-5.821116872035105028e-02,-4.970849940006917544e-02,-2.765790878566597860e-02,-4.194009382533558233e-02,-5.249630078288035351e-02,-4.610854032353635390e-02,-3.178235741977153417e-02,-1.904675718625558831e-02,-3.992703765038422593e-03,8.351025517265504503e-03,1.384589330422598442e-02,3.081715260044360846e-02,4.034618422228798684e-02,4.964285214746173153e-02,5.883896173180236389e-02,6.533837745335424607e-02,6.442909847642033783e-02,7.203247957323466455e-02,6.193720417281224633e-02,6.773446397504837013e-02,6.321768247439243926e-02,5.996461612288479098e-02,5.270152832655235209e-02,4.778045155516826015e-02,3.757466691206273746e-02,2.953148874400651769e-02,1.156973733721354536e-02,1.080857236340666827e-02,-6.246288256998419955e-03,-1.860437709405372841e-02,-3.135481834682382618e-02,-4.727417144929980941e-02,-3.720122342506521074e-02,-3.538477597666973146e-02,-2.356272369819296247e-02,-4.531298251052567894e-02,-5.517377173155346703e-02,-6.672361725647629749e-02,-3.484679554497063791e-03,8.421473651596343354e-03,1.845728016311792841e-02,2.618085060553997784e-02,2.682088183476342980e-02,4.188782588242044580e-02,5.263640768177051121e-02,6.384376052598481066e-02,6.834498398702888722e-02,7.367812678759579070e-02,6.869923803950189756e-02,7.088709924540195773e-02,8.608887731860119519e-02,8.105515391243149625e-02,6.969471295475863915e-02,6.105494351225344840e-02,4.923631399057268321e-02,3.652481862149127567e-02,1.981599305339912936e-02,1.418092432582659587e-02,7.993977512565617755e-03,-8.499499700389618467e-03,-2.192810834356993810e-02,-3.611848989647769431e-02,-4.870076990499480618e-02,-6.190992270109627049e-02,-7.224246824914000442e-02,-8.440830375875342517e-02,-8.575308964184408245e-02,-6.498220408936009052e-02,-7.122496897850497111e-02,-7.239012317076959357e-02,-6.842621539211278525e-02,-6.536340273096005737e-02,-4.806816248498305133e-02,-3.539196471923913845e-02,-2.638216408844426542e-02,-2.877085779784107483e-02,-2.319430403683237288e-02,-1.553263379316063841e-02
-9.145732465481280424e-03,-6.796182457106226572e-03,-2.159970277405512395e-02,-2.452897064965666590e-02,-3.195617877389762135e-02,-3.466337318290643038e-02,-3.993991417797608523e-02,-2.895690698429314452e-02,-3.725027420893531338e-02,-4.625175566037739022e-02,-3.510211473610076738e-02,-4.686512377106516469e-02,-2.879341020237959764e-02,-3.625340084169675903e-02,-2.226462821749333743e-02,-2.898915495914344831e-02,-1.506787627124558070e-02,-1.886235402837174724e-02,-6.702498425419688502e-03,-3.394404343419824867e-03,8.626364390242660315e-03,1.585249766081923972e-02,2.683213751793422225e-02,2.212365708745965207e-02,2.960242865114001004e-02,3.807362168794756196e-02,2.808002895658022469e-02,4.247179575769232523e-02,3.018699648819558184e-02,4.588541641087094669e-02,3.881179430116882267e-02,3.044423786618725980e-02,4.309746276442907864e-02,2.797043597174954377e-02,3.116407600011176018e-02,2.629291038367437619e-02,1.897460377122750855e-02,1.413076976405615477e-02,8.628992189802262708e-03,-2.203714812147336641e-03,-1.198835093182199218e-01,-9.932816465352366231e-02,-9.422328498385713902e-02,-7.985252154994977591e-02,-6.847172084196687103e-02,-5.560052680246199697e-02,-4.124331027836099228e-02,-3.168966051492373009e-02,-1.775307902297676779e-02,-4.765770843913401736e-03,1.804382522429246122e-03,1.882905591794151526e-02,2.294146563724566712e-02,4.126452764571734988e-02,4.485792131849435094e-02,6.431304120218797604e-02,6.334723609709004555e-02,8.316792356118588025e-02,8.634346552431639010e-02,9.627212875557764060e-02,1.114305902994145586e-01,9.535828101580906546e-02,9.189490596760782615e-02,7.195895655676901037e-02,6.546449547985815076e-02,5.668775113190532844e-02,4.078525294076851271e-02,3.417824007183082463e-02,1.703218943403172689e-02,1.360480094935406087e-02,-1.796191844959130809e-03,-1.487839821913465067e-02,-2.307577819051306878e-02,-3.535576078216583901e-02,-4.546359314224761305e-02,-5.695504325409210533e-02,-6.865732109492055091e-02,-8.094908502691654240e-02,-9.424362292472264480e-02,-1.000840683717761359e-01
-1.245240261034837037e-02,-8.509271727722934539e-03,-1.105798716210083105e-02,-2.061904640202654598e-02,-2.699575324076080793e-02,-4.073686760652170391e-02,-4.343773790255019834e-02,-4.263696858840101966e-02,-5.420598140986609970e-02,-4.982693094035244019e-02,-5.395298145424756719e-02,-5.466078123943418632e-02,-5.229623582275964161e-02,-4.907246616480814838e-02,-4.639652801735287546e-02,-3.957363317794532209e-02,-2.910630067164815885e-02,-1.988154421351910617e-02,-7.527691028480477942e-03,5.149837923819286685e-03,1.173516843137259111e-02,9.113775257227160753e-03,2.529869507542010371e-02,3.628208289692418098e-02,4.512995320711750413e-02,5.253169244028099705e-02,5.667018783973810925e-02,5.974327787115137761e-02,5.698273229258133538e-02,5.782556818162332135e-02,5.262135623865175915e-02,4.584692972371864211e-02,4.725410734477131919e-02,3.916543121110066528e-02,3.045132043240176417e-02,2.348705180976286278e-02,1.496810854407433153e-02,9.346414204861975411e-03,-5.769515051307968524e-03,-6.558719781899684069e-04,-1.003919355299758565e-01,-7.975246978634001338e-02,-6.890563583573852680e-02,-5.775390022611913421e-02,-5.979880544388686131e-02,-5.765738698185926547e-02,-4.847604023524047789e-02,-3.090330796783805067e-02,-2.186135279716162200e-02,-7.356232360402476834e-03,4.388695950627632784e-03,1.694153587299115568e-02,2.965173284515289914e-02,4.198090352876584358e-02,5.458140612357628013e-02,6.616349447087474522e-02,7.383630223790729752e-02,8.352473490817306778e-02,8.879646022491634316e-02,9.063930390565530515e-02,1.069146309142097462e-01,8.176022443666543238e-02,8.240367604945648961e-02,7.511907883026822108e-02,6.524888052597140053e-02,5.420173383236830816e-02,4.207130296188971857e-02,2.936343241265916559e-02,1.650505836048384023e-02,3.465657304111446554e-03,-8.601007517705965694e-03,-1.892004932758536984e-02,-3.311984255706321156e-02,-4.378592223959612562e-02,-5.151791716752369271e-02,-6.461275668623500668e-02,-6.057685170870079350e-02,-7.032862937187053798e-02,-6.369473797829951212e-02,-8.528441961319424558e-02
-8.575286553471245243e-02,-6.617308890098391738e-02,-5.158003655688715716e-02,-4.069352318602149216e-02,-3.073537906705462591e-02,-5.729964990110900103e-02,-7.099706015780726798e-02,-7.208120906371595638e-02,-4.710311657152874143e-02,-3.962634415938090515e-02,-4.176434410784075728e-03,-2.341556906368297275e-02,-2.737424448458201237e-02,-1.633684104443894683e-02,5.319639496180942825e-03,2.123068698315790440e-02,2.796256868872110807e-02,4.049953544393118665e-02,5.125216624104979302e-02,6.434436629216452874e-02,6.243748776525279848e-02,4.629385788881794361e-02,7.716735068124636054e-02,6.453657675441337727e-02,8.090891282027148912e-02,5.920006118126881767e-02,6.093957158927607032e-02,4.511964548135546926e-02,4.385164831807038949e-02,3.161538494628286788e-02,2.603713113719815023e-02,2.306470734044645948e-02,1.006016465891698165e-02,-5.998105028968917646e-03,-2.891812093639504339e-02,-3.275286989566522644e-02,-3.183796578764559043e-02,-1.127184941564782043e-02,-4.238898304189966243e-02,-5.383179287621191189e-02,-3.847066192400380030e-02,-1.277729815752451023e-02,-4.206445627228643652e-03,8.934731411844764465e-03,1.129483508951236587e-02,1.946760499074644962e-02,3.568811420136661083e-02,4.614850146171689538e-02,5.093490383293203250e-02,6.580872208060364881e-02,4.133233468759708873e-02,6.329269603812706646e-02,8.689208203018243537e-02,8.574196148077418977e-02,7.916384844104694396e-02,6.555999654644950603e-02,6.534814590052359651e-02,8.104588920453156820e-02,5.253598832314797240e-02,5.398513242446130456e-02,2.898100518360361560e-02,1.290470667829145442e-02,5.485996295782608403e-03,-7.201189351502552960e-03,-3.468626719068342024e-02,-3.153125517490121266e-02,-4.417381633784819156e-02,-5.559593601807624741e-02,-8.000676955350059794e-02,-8.813618850856740072e-02,-6.447865046624282059e-02,-3.428720377665348679e-02,-6.636740568377486049e-02,-6.811769960809177515e-02,-8.140514771305404351e-02,-7.052238741848886050e-02,-5.001680110639931953e-02,-2.485496219971386478e-02,-4.450478299186134967e-02,-3.093931379492302625e-02
9.487177524749537683e-02,7.049377890139296721e-02,6.774531231668348696e-02,6.387310601252393916e-02,5.249407831215134601e-02,4.622335067671394515e-02,3.350376984506770600e-02,2.682497162310788774e-02,1.243288478669403452e-02,5.745142417053732652e-03,-8.426867174159963572e-03,-2.321204894939178642e-02,-2.543317004628632694e-02,-3.883416329304058279e-02,-4.452192317952177042e-02,-6.364177928891281977e-02,-5.247446812080671513e-02,-6.689033957685602827e-02,-7.035162804437930517e-02,-8.144803033131067793e-02,-9.239087923839398031e-02,-7.610021566089560097e-02,-6.830260992084910554e-02,-5.690165356108502215e-02,-5.375082174142921387e-02,-4.278070914429660948e-02,-3.091143017173880042e-02,-2.878656154547139245e-02,-1.289637085150728210e-02,-1.484791024403840122e-03,1.033388234693208632e-02,1.828683452054004344e-02,3.108390001033909528e-02,4.034074471154271840e-02,4.498950255412007687e-02,5.521312574178886823e-02,6.180261632157191265e-02,6.967841673117997070e-02,6.867598081731446369e-02,6.775680059504177177e-02,-9.402859766308634126e-03,-9.198133739558210509e-03,-1.958447558810249081e-02,-3.307836628394660028e-02,-4.126013391399317720e-02,-4.691083223619707532e-02,-5.354713870599905196e-02,-6.607800306435956950e-02,-6.015779011734172232e-02,-7.756615891929755091e-02,-6.956248271611908951e-02,-7.737779865327087947e-02,-6.135178665023314354e-02,-5.732226281920242694e-02,-4.493926051089022072e-02,-4.342049104470340620e-02,-2.878220992611535065e-02,-1.998437109459307373e-02,-7.950990401551141090e-03,-2.616717643746151395e-04,8.919292522388277272e-03,1.642929437634076464e-02,2.575514590443151591e-02,3.319086657114375671e-02,4.828577883877022137e-02,5.079162495257910637e-02,5.779295236684958009e-02,7.437266256549797394e-02,6.863132594694765221e-02,6.660789928098607982e-02,7.986997784535268541e-02,6.304699840017029266e-02,6.303047517820081769e-02,5.273524465683182560e-02,4.541479566658988137e-02,3.459575048773251560e-02,2.854212119310032061e-02,1.672412055375348261e-02,3.971428708981913913e-03,-1.189958965463203990e-02
9.538428538542324808e-02,6.982656759430573568e-02,7.152319022395066395e-02,6.888215812248507652e-02,6.243854568810491834e-02,5.756735652928242353e-02,4.660847813098376036e-02,3.722098892212506727e-02,2.212708930827808618e-02,1.231972988134831179e-02,-4.391237881847386438e-04,-1.333214223664254232e-02,-3.086225848391382226e-02,-2.882209103916868326e-02,-2.718995851156576216e-02,-3.653806480123778649e-02,-5.213192160090943106e-02,-6.399522167665301631e-02,-6.899982895328456156e-02,-8.723141506242410026e-02,-7.922650532376077082e-02,-7.371376881739326314e-02,-6.768635318677287960e-02,-5.371067259379309899e-02,-3.246134979288763101e-02,-5.071443031121580097e-02,-4.970285716625159195e-02,-5.421851443403572640e-02,-3.474497301506108971e-02,-2.156258327183864162e-02,-8.722376551045442350e-03,4.982131421126581410e-03,1.447431184086452570e-02,2.520508471667439604e-02,4.093407284232282450e-02,4.729120710357341550e-02,5.966953247465884430e-02,6.606283790176391280e-02,7.143473464402741446e-02,6.721169319657849250e-02,4.586502464537541360e-03,3.518935562939765060e-03,-1.024730305459134981e-02,-2.433319044413887605e-02,-3.665397438792269980e-02,-4.932567017750028732e-02,-5.778561432507248186e-02,-6.771247431536042694e-02,-7.238643185707668848e-02,-6.141703846199413064e-02,-7.420386914450570470e-02,-7.056622528184668119e-02,-7.080666410496862240e-02,-5.829930229356854177e-02,-4.273899159072540310e-02,-3.608503427176284334e-02,-4.003432295525840429e-02,-2.910222249916859932e-02,-2.362042288543665658e-02,-1.679875271109768781e-02,-6.255152544954335064e-03,5.835689335073638781e-03,1.896403046171808368e-02,2.193645529431401120e-02,2.379010191628634641e-02,3.599009466932465151e-02,4.887798843299381857e-02,6.580211308214942156e-02,6.730215797814172174e-02,6.222135410901992458e-02,6.730867445342929301e-02,6.358065094688636343e-02,7.777680664666317134e-02,6.290839837498274356e-02,6.613317865055824696e-02,5.095590277890581221e-02,4.386107802832541619e-02,3.121049281006268300e-02,1.836546459456808375e-02,1.910543629402736317e-03
-1.237955716535514561e-01,-7.286858464961998294e-02,-5.166138311516163539e-02,-5.582627699088035800e-02,-1.399826531646518844e-02,2.494094472968003476e-02,5.260541477143835382e-03,-3.196147553633608973e-02,-3.775967177107608652e-02,-8.832377100346489041e-02,-4.764095426592812599e-02,-1.670779575417348853e-02,-8.221164140664663500e-03,1.823745244383654512e-02,3.134585336053605231e-02,1.104123236369404341e-02,9.126089914485052343e-03,3.608679476075354192e-02,5.967081314305568152e-02,6.559936282748173031e-02,7.602753586813525144e-02,9.938900493046673446e-02,7.765198213577112485e-02,7.329103187720653612e-02,6.645269923518162813e-02,4.875441562324044076e-02,3.589520317207325895e-02,4.420440915906332507e-02,3.931929976774144880e-02,1.230333169760138359e-02,-9.340744777643381763e-03,-5.033610721523001930e-02,-2.905938516090957741e-02,-1.309249960901517386e-02,8.160112582648457874e-03,2.027567910981157087e-02,-1.589145694862143660e-02,-4.436773848188875491e-02,-5.966285216739383723e-02,-7.356159144457906363e-02,-3.948021521280745474e-03,-5.412962861190970427e-03,-5.462596715609160914e-05,3.082747280192575656e-02,6.271966044356275943e-03,5.046707797713163857e-03,2.345666786640163148e-02,2.263933965817956431e-02,4.377555408394684378e-02,5.156630939976478145e-02,5.479132586459788123e-02,5.234131999602575219e-02,7.419509621460175508e-02,5.430238434938755576e-02,5.627766648006221617e-02,9.375675314105406943e-02,1.038435410931359965e-01,7.433988931598088656e-02,6.029768350170459923e-02,7.116871310948083562e-02,2.521040847630715009e-02,8.233517855520788853e-03,-1.144114271595611347e-02,-2.620559847129030548e-02,-6.298845957033634424e-02,-7.279801456177707741e-02,-9.528017700344354468e-02,-5.130756244604106620e-02,-3.324970533925069444e-02,-6.132888296276116369e-02,-6.926001139048749977e-02,-8.741986930772396858e-02,-7.463491847620451480e-02,-4.991893481047292302e-02,-2.762561854965812913e-02,-1.538457309941622039e-02,-3.405807992214512914e-02,-4.300155797995926232e-02,-2.994150135333846149e-02,-1.755330440560690791e-02
7.964473388244448435e-03,4.170355227107347298e-04,-1.266849569583782323e-02,-2.427223004637268922e-02,-3.499058049039086016e-02,-3.729514672783691004e-02,-4.231439018338267744e-02,-5.321045215906397563e-02,-5.082051209376340500e-02,-5.211483506773553070e-02,-5.519536677308274630e-02,-4.019853271686577023e-02,-4.378028311303375220e-02,-3.494543902812942415e-02,-3.123004448918360876e-02,-2.984806828350042296e-02,-2.139896724117613599e-02,-1.621212864062917397e-02,-7.153865559252479099e-03,-5.539415607910703337e-03,3.085665964464053349e-03,9.969698861403029563e-03,1.362660630492645158e-02,1.888981814231526293e-02,2.438236051626380824e-02,2.838385436271892437e-02,3.339997156279442270e-02,3.615318405292888143e-02,4.544817368456047918e-02,4.826963027560353392e-02,4.204500680787391642e-02,5.748685028479343095e-02,4.815484596651001259e-02,4.943556269848398133e-02,4.556790349457724709e-02,4.495487041438219616e-02,3.371516371728740247e-02,2.542279753238796403e-02,1.534265629099725373e-02,3.765463360413188153e-03,-1.115474447498081001e-01,-9.256804634984915070e-02,-9.079177307686935039e-02,-8.295340768431656853e-02,-7.596986896613701357e-02,-6.317544698292115735e-02,-5.405205153965934872e-02,-4.493898888422990373e-02,-2.977226579799251843e-02,-2.488410688297434947e-02,-6.559678574212427817e-03,-7.192323261974055762e-03,1.058444445733338658e-02,2.019151620285631471e-02,3.176551308668269791e-02,4.514100531010382250e-02,5.543402604714731119e-02,6.576076805410455139e-02,7.024880571344649383e-02,8.489552779351001999e-02,8.879742286179435895e-02,1.065616612163415022e-01,9.119212479824065354e-02,8.040233633877959252e-02,7.000113478016482815e-02,6.071878893919030462e-02,4.781484583849013315e-02,3.512345644999418509e-02,2.752756235100893220e-02,1.409183189653485588e-02,7.539964680666363895e-04,3.101352591455449215e-03,-2.080668361019175766e-02,-3.140300652304722773e-02,-4.375999740635947571e-02,-5.677542971206232109e-02,-6.735243579708902195e-02,-7.706082886606721583e-02,-8.774162529702310420e-02,-8.940276494435042687e-02
-7.556924324139481508e-02,-6.756662854430708909e-02,-5.028097817621822452e-02,-3.846934404422508447e-02,-2.491713949793090271e-02,-1.472904355840213078e-02,-2.264063781721802060e-02,-2.103951620356606794e-02,-1.951489109562465699e-02,-1.273063649138408276e-02,2.400414168098047221e-03,1.086526343535226986e-02,2.399315082553141187e-02,3.239886764641021488e-02,4.214084712903106572e-02,4.571660035811499212e-02,5.242756780843771391e-02,5.752170872289942560e-02,4.852018536189645070e-02,5.847886132316071350e-02,6.738630584773257215e-02,4.192456345995474593e-02,4.787511808249997336e-02,4.647736973628630031e-02,4.196127554023861700e-02,3.865570802543411011e-02,2.679214933488376776e-02,1.356152207300278731e-02,3.623627398295941292e-03,-6.791144534026214569e-03,-2.545146631438394147e-02,-2.737994776237737821e-02,-3.073079635804666296e-02,-2.642764844430459809e-02,-2.041578236886363446e-02,-1.309782078242999713e-02,-3.291066420557151040e-02,-4.669528460694113287e-02,-5.970009515807660205e-02,-6.735893773624268555e-02,7.107997558390336153e-03,2.451201869364558888e-02,1.947737747764093433e-02,2.912414677685537523e-02,3.560400726139654332e-02,4.472233316056904717e-02,6.040696970021372514e-02,7.482803409681923479e-02,8.895351304058832231e-02,1.048498517488469645e-01,1.037614539769760313e-01,9.014188298069553129e-02,8.303879977394162948e-02,7.057565681244250266e-02,5.928137096580980703e-02,4.463605103122356837e-02,3.162802123655010511e-02,1.779391842424164760e-02,-1.746815922549364354e-04,-5.670141663604343421e-04,-4.687504435353463672e-03,-2.012238969892071998e-03,-1.970238169197077727e-02,-3.386475186024075906e-02,-4.800055789455770494e-02,-6.240860898794029638e-02,-7.221536598013469921e-02,-7.864881276346463723e-02,-9.009886995999664971e-02,-9.868520867762481386e-02,-1.067867634104856522e-01,-8.624091931217482687e-02,-7.336501850081258991e-02,-5.805143541868564017e-02,-4.596036502029127863e-02,-2.897941840957930781e-02,-2.565982708702813087e-02,-2.664106839779895736e-02,-1.807914680982027414e-02,-5.414131824377190622e-03
1.149781757876657956e-01,1.006555593555044092e-01,8.859132114657515544e-02,8.285241063936696349e-02,7.198183591507799350e-02,6.180367979520393074e-02,5.111242267281593255e-02,3.944392403632755728e-02,2.784055678401303746e-02,1.622363323279827838e-02,4.204172404060811663e-03,-7.470334672288200285e-03,-1.947024219063763287e-02,-3.149405852271335016e-02,-4.238646632741847192e-02,-5.391775808503460055e-02,-6.624306295256007782e-02,-7.604676679808385076e-02,-8.734517008664506588e-02,-9.635938948231682899e-02,-1.102932776044530105e-01,-1.048667542609854342e-01,-9.313573232690947057e-02,-8.253046272198541478e-02,-7.258270508384384589e-02,-6.117898554331465538e-02,-4.956708859786398969e-02,-3.775608396836592495e-02,-2.625394056642742918e-02,-1.469120583144938562e-02,-2.462849705943904056e-03,9.132118713140615837e-03,2.100950098501149638e-02,3.311791347696110138e-02,4.439810005947252003e-02,5.601272659245185026e-02,6.728352887556682260e-02,7.782714193629713950e-02,8.781515817142279690e-02,9.632233115456244332e-02,5.268914723162757517e-03,-1.569504102750539191e-03,-6.764932953728303774e-04,-1.359579374277985683e-02,-1.908781164300568309e-02,-2.518275938632559899e-02,-3.083454620522410594e-02,-3.371888840724646119e-02,-3.599831599890414291e-02,-3.833175388136914052e-02,-4.085623508992954067e-02,-3.749482572092728561e-02,-3.790187677289720558e-02,-3.610919167341802155e-02,-3.055755787440155025e-02,-3.107244477625409340e-02,-2.861937236231633028e-02,-2.169746613217468645e-02,-1.696165160739625255e-02,-9.997244012686316156e-03,-4.764012719725450873e-03,7.941997444782081944e-03,1.195579183855207533e-02,1.727274822684865888e-02,2.405044223534183456e-02,2.829210553525109834e-02,3.056660418168194449e-02,3.264770098545544119e-02,3.553763390665259925e-02,3.906404799004291328e-02,3.867024477776305480e-02,3.637404554814493984e-02,3.565060553658848386e-02,3.516718228643769123e-02,3.065911042638072570e-02,2.802983519959304642e-02,2.372453233558103822e-02,1.822561199717409944e-02,1.070275410980795275e-02,5.024254304367015665e-03
